lat,lon,month,temp,humidity,rainfall,NDVI,lat_lon,sin_lat,cos_lat
12.9,80.3,6,29.59,76.88,5.27,0.3274,1035.87,0.22325,0.974761
12.9,80.4,6,29.63,77.7,5.98,0.3052,1037.16,0.22325,0.974761
12.9,80.5,6,29.36,75.42,5.23,0.2772,1038.45,0.22325,0.974761
13.0,76.0,6,19.86,86.38,7.81,0.7946,988.0,0.224951,0.97437
13.0,76.1,6,20.42,84.08,7.84,0.7437,989.3,0.224951,0.97437
13.0,76.2,6,19.91,84.54,7.96,0.7473,990.6,0.224951,0.97437
13.0,76.3,6,20.42,85.99,6.87,0.7078,991.9,0.224951,0.97437
13.0,76.4,6,20.45,85.78,6.51,0.6865,993.2,0.224951,0.97437
13.0,76.5,6,20.96,83.27,6.24,0.6808,994.5,0.224951,0.97437
13.0,76.6,6,22.31,84.16,5.9,0.6416,995.8,0.224951,0.97437
13.0,76.7,6,20.95,86.85,6.12,0.6106,997.1,0.224951,0.97437
13.0,76.8,6,22.36,82.28,6.26,0.5438,998.4,0.224951,0.97437
13.0,76.9,6,21.06,82.28,6.16,0.5117,999.7,0.224951,0.97437
13.0,77.0,6,23.44,82.57,5.67,0.4686,1001.0,0.224951,0.97437
13.0,77.1,6,22.31,82.2,5.86,0.4272,1002.3,0.224951,0.97437
13.0,77.2,6,23.6,85.48,5.86,0.3689,1003.6,0.224951,0.97437
13.0,77.3,6,22.94,77.97,5.35,0.3219,1004.9,0.224951,0.97437
13.0,77.4,6,23.02,83.79,3.96,0.3238,1006.2,0.224951,0.97437
13.0,77.5,6,24.24,77.03,4.76,0.2983,1007.5,0.224951,0.97437
13.0,77.6,6,25.68,83.13,5.2,0.3373,1008.8,0.224951,0.97437
13.0,77.7,6,24.32,80.4,5.32,0.3875,1010.1,0.224951,0.97437
13.0,77.8,6,25.9,81.81,5.27,0.407,1011.4,0.224951,0.97437
13.0,77.9,6,24.75,81.94,4.78,0.4836,1012.7,0.224951,0.97437
13.0,78.0,6,23.97,73.9,5.51,0.5226,1014.0,0.224951,0.97437
13.0,78.1,6,24.59,78.25,6.26,0.5711,1015.3,0.224951,0.97437
13.0,78.2,6,24.16,76.77,5.82,0.6327,1016.6,0.224951,0.97437
13.0,78.3,6,26.21,74.6,5.28,0.6634,1017.9,0.224951,0.97437
13.0,78.4,6,26.87,77.74,5.65,0.7007,1019.2,0.224951,0.97437
13.0,78.5,6,27.69,74.96,5.71,0.7567,1020.5,0.224951,0.97437
13.0,78.6,6,26.06,75.37,5.84,0.7579,1021.8,0.224951,0.97437
13.0,78.7,6,25.96,71.9,6.04,0.7321,1023.1,0.224951,0.97437
13.0,78.8,6,27.23,76.23,6.02,0.7331,1024.4,0.224951,0.97437
13.0,78.9,6,26.71,73.77,5.32,0.7145,1025.7,0.224951,0.97437
13.0,79.0,6,27.95,73.14,5.34,0.7191,1027.0,0.224951,0.97437
13.0,79.1,6,28.89,72.38,6.29,0.6903,1028.3,0.224951,0.97437
13.0,79.2,6,28.17,76.67,5.66,0.6541,1029.6,0.224951,0.97437
13.0,79.3,6,28.13,72.98,6.21,0.6386,1030.9,0.224951,0.97437
13.0,79.4,6,28.09,73.57,5.96,0.5919,1032.2,0.224951,0.97437
13.0,79.5,6,29.07,76.29,6.26,0.5853,1033.5,0.224951,0.97437
13.0,79.6,6,30.39,71.59,6.7,0.5623,1034.8,0.224951,0.97437
13.0,79.7,6,29.91,75.63,5.86,0.5183,1036.1,0.224951,0.97437
13.0,79.8,6,29.04,78.33,5.69,0.4768,1037.4,0.224951,0.97437
13.0,79.9,6,28.87,74.08,6.09,0.423,1038.7,0.224951,0.97437
13.0,80.0,6,29.69,73.66,6.4,0.4162,1040.0,0.224951,0.97437
13.0,80.1,6,29.96,76.84,6.23,0.392,1041.3,0.224951,0.97437
13.0,80.2,6,30.46,75.97,6.71,0.3499,1042.6,0.224951,0.97437
13.0,80.3,6,29.92,77.19,6.75,0.3479,1043.9,0.224951,0.97437
13.0,80.4,6,30.52,76.41,6.32,0.3106,1045.2,0.224951,0.97437
13.0,80.5,6,29.73,72.93,6.12,0.289,1046.5,0.224951,0.97437
13.1,76.0,6,21.13,88.54,8.6,0.7606,995.6,0.226651,0.973976
13.1,76.1,6,19.61,85.48,7.3,0.7401,996.91,0.226651,0.973976
13.1,76.2,6,20.59,89.31,7.83,0.735,998.22,0.226651,0.973976
13.1,76.3,6,19.02,89.39,7.22,0.7085,999.53,0.226651,0.973976
13.1,76.4,6,21.05,83.32,6.48,0.6575,1000.84,0.226651,0.973976
13.1,76.5,6,20.65,86.4,6.59,0.6566,1002.15,0.226651,0.973976
13.1,76.6,6,21.83,84.3,6.54,0.6204,1003.46,0.226651,0.973976
13.1,76.7,6,22.81,84.98,5.91,0.5736,1004.77,0.226651,0.973976
13.1,76.8,6,21.23,83.66,5.55,0.5122,1006.08,0.226651,0.973976
13.1,76.9,6,21.05,84.21,6.3,0.4702,1007.39,0.226651,0.973976
13.1,77.0,6,22.0,78.37,5.44,0.4412,1008.7,0.226651,0.973976
13.1,77.1,6,21.57,83.71,5.63,0.3682,1010.01,0.226651,0.973976
13.1,77.2,6,23.82,78.94,5.96,0.3441,1011.32,0.226651,0.973976
13.1,77.3,6,23.43,82.64,5.0,0.2843,1012.63,0.226651,0.973976
13.1,77.4,6,23.72,79.1,4.88,0.2824,1013.94,0.226651,0.973976
13.1,77.5,6,24.27,78.82,4.88,0.2656,1015.25,0.226651,0.973976
13.1,77.6,6,25.03,80.96,6.25,0.2954,1016.56,0.226651,0.973976
13.1,77.7,6,23.17,79.42,5.31,0.3212,1017.87,0.226651,0.973976
13.1,77.8,6,23.71,76.2,5.6,0.3927,1019.18,0.226651,0.973976
13.1,77.9,6,25.33,77.44,4.66,0.4388,1020.49,0.226651,0.973976
13.1,78.0,6,25.08,82.92,5.6,0.5354,1021.8,0.226651,0.973976
13.1,78.1,6,25.06,78.86,6.01,0.538,1023.11,0.226651,0.973976
13.1,78.2,6,25.53,76.43,5.67,0.6089,1024.42,0.226651,0.973976
13.1,78.3,6,26.58,73.81,5.04,0.6702,1025.73,0.226651,0.973976
13.1,78.4,6,25.83,75.67,5.78,0.6844,1027.04,0.226651,0.973976
13.1,78.5,6,26.37,77.97,6.09,0.7369,1028.35,0.226651,0.973976
13.1,78.6,6,25.44,75.06,6.11,0.7416,1029.66,0.226651,0.973976
13.1,78.7,6,25.99,76.14,5.39,0.7313,1030.97,0.226651,0.973976
13.1,78.8,6,27.19,74.48,5.41,0.7323,1032.28,0.226651,0.973976
13.1,78.9,6,26.65,73.4,6.16,0.714,1033.59,0.226651,0.973976
13.1,79.0,6,28.87,72.44,5.78,0.7073,1034.9,0.226651,0.973976
13.1,79.1,6,28.38,75.21,6.91,0.6896,1036.21,0.226651,0.973976
13.1,79.2,6,28.8,71.38,6.73,0.6389,1037.52,0.226651,0.973976
13.1,79.3,6,29.11,71.39,6.25,0.6068,1038.83,0.226651,0.973976
13.1,79.4,6,28.08,69.56,5.87,0.606,1040.14,0.226651,0.973976
13.1,79.5,6,27.77,68.6,6.64,0.5544,1041.45,0.226651,0.973976
13.1,79.6,6,28.51,72.29,6.48,0.5447,1042.76,0.226651,0.973976
13.1,79.7,6,30.59,74.46,5.62,0.5039,1044.07,0.226651,0.973976
13.1,79.8,6,28.78,73.49,6.74,0.47,1045.38,0.226651,0.973976
13.1,79.9,6,29.43,71.6,5.74,0.4163,1046.69,0.226651,0.973976
13.1,80.0,6,30.94,74.56,7.59,0.3894,1048.0,0.226651,0.973976
13.1,80.1,6,30.55,72.73,6.22,0.3802,1049.31,0.226651,0.973976
13.1,80.2,6,29.64,74.4,6.3,0.3305,1050.62,0.226651,0.973976
13.1,80.3,6,29.78,77.38,5.6,0.3312,1051.93,0.226651,0.973976
13.1,80.4,6,29.75,76.43,6.73,0.3038,1053.24,0.226651,0.973976
13.1,80.5,6,31.37,75.73,7.2,0.259,1054.55,0.226651,0.973976
13.2,76.0,6,20.86,87.84,8.46,0.7484,1003.2,0.228351,0.973579
13.2,76.1,6,19.88,86.43,8.05,0.7301,1004.52,0.228351,0.973579
13.2,76.2,6,20.5,87.21,6.82,0.7147,1005.84,0.228351,0.973579
13.2,76.3,6,19.97,82.12,8.16,0.6959,1007.16,0.228351,0.973579
13.2,76.4,6,20.82,86.94,6.79,0.6759,1008.48,0.228351,0.973579
13.2,76.5,6,20.61,82.95,6.58,0.6215,1009.8,0.228351,0.973579
13.2,76.6,6,19.05,83.33,6.02,0.5801,1011.12,0.228351,0.973579
13.2,76.7,6,21.39,84.47,6.33,0.5483,1012.44,0.228351,0.973579
13.2,76.8,6,20.82,80.24,5.74,0.4823,1013.76,0.228351,0.973579
13.2,76.9,6,22.82,82.64,5.11,0.4406,1015.08,0.228351,0.973579
13.2,77.0,6,22.31,79.81,5.96,0.3902,1016.4,0.228351,0.973579
13.2,77.1,6,22.51,80.23,5.88,0.344,1017.72,0.228351,0.973579
13.2,77.2,6,23.61,78.75,6.98,0.3284,1019.04,0.228351,0.973579
13.2,77.3,6,22.64,78.71,5.8,0.2892,1020.36,0.228351,0.973579
13.2,77.4,6,24.92,80.96,5.21,0.2592,1021.68,0.228351,0.973579
13.2,77.5,6,24.34,76.72,6.18,0.2384,1023.0,0.228351,0.973579
13.2,77.6,6,24.8,81.41,7.04,0.2586,1024.32,0.228351,0.973579
13.2,77.7,6,24.03,77.93,5.67,0.2999,1025.64,0.228351,0.973579
13.2,77.8,6,25.45,80.15,5.51,0.3454,1026.96,0.228351,0.973579
13.2,77.9,6,24.38,76.72,5.94,0.4,1028.28,0.228351,0.973579
13.2,78.0,6,25.64,80.16,5.89,0.4687,1029.6,0.228351,0.973579
13.2,78.1,6,27.21,77.84,5.54,0.5312,1030.92,0.228351,0.973579
13.2,78.2,6,24.17,77.31,5.55,0.5786,1032.24,0.228351,0.973579
13.2,78.3,6,25.08,78.04,5.73,0.6192,1033.56,0.228351,0.973579
13.2,78.4,6,26.34,75.7,5.7,0.6813,1034.88,0.228351,0.973579
13.2,78.5,6,25.96,75.17,6.48,0.7081,1036.2,0.228351,0.973579
13.2,78.6,6,26.22,75.18,6.24,0.7334,1037.52,0.228351,0.973579
13.2,78.7,6,27.44,75.59,6.89,0.7231,1038.84,0.228351,0.973579
13.2,78.8,6,26.96,76.99,6.21,0.7396,1040.16,0.228351,0.973579
13.2,78.9,6,27.84,72.88,5.98,0.6985,1041.48,0.228351,0.973579
13.2,79.0,6,27.66,74.93,6.38,0.6695,1042.8,0.228351,0.973579
13.2,79.1,6,29.23,77.11,6.29,0.6652,1044.12,0.228351,0.973579
13.2,79.2,6,28.36,72.86,6.54,0.6549,1045.44,0.228351,0.973579
13.2,79.3,6,26.42,72.08,5.33,0.607,1046.76,0.228351,0.973579
13.2,79.4,6,28.09,71.52,5.59,0.5732,1048.08,0.228351,0.973579
13.2,79.5,6,28.22,71.96,6.0,0.5322,1049.4,0.228351,0.973579
13.2,79.6,6,29.5,70.9,5.75,0.5177,1050.72,0.228351,0.973579
13.2,79.7,6,29.72,71.66,5.61,0.5022,1052.04,0.228351,0.973579
13.2,79.8,6,29.08,74.93,5.13,0.4438,1053.36,0.228351,0.973579
13.2,79.9,6,30.89,73.99,6.36,0.4064,1054.68,0.228351,0.973579
13.2,80.0,6,30.23,70.75,6.16,0.3814,1056.0,0.228351,0.973579
13.2,80.1,6,29.71,73.86,5.58,0.3363,1057.32,0.228351,0.973579
13.2,80.2,6,30.4,77.2,5.66,0.3489,1058.64,0.228351,0.973579
13.2,80.3,6,30.93,77.13,7.13,0.3021,1059.96,0.228351,0.973579
13.2,80.4,6,29.99,76.96,5.72,0.2887,1061.28,0.228351,0.973579
13.2,80.5,6,32.2,75.21,5.56,0.2723,1062.6,0.228351,0.973579
13.3,76.0,6,19.05,87.3,8.89,0.7351,1010.8,0.23005,0.973179
13.3,76.1,6,19.63,88.43,7.14,0.7165,1012.13,0.23005,0.973179
13.3,76.2,6,19.97,81.28,7.01,0.6897,1013.46,0.23005,0.973179
13.3,76.3,6,21.13,85.31,7.14,0.6617,1014.79,0.23005,0.973179
13.3,76.4,6,21.01,86.68,7.31,0.6432,1016.12,0.23005,0.973179
13.3,76.5,6,21.58,86.05,7.48,0.5915,1017.45,0.23005,0.973179
13.3,76.6,6,21.0,85.36,7.0,0.5549,1018.78,0.23005,0.973179
13.3,76.7,6,21.0,82.24,6.44,0.5118,1020.11,0.23005,0.973179
13.3,76.8,6,22.13,79.18,5.83,0.4609,1021.44,0.23005,0.973179
13.3,76.9,6,21.31,81.34,6.05,0.4262,1022.77,0.23005,0.973179
13.3,77.0,6,21.27,82.2,5.48,0.4024,1024.1,0.23005,0.973179
13.3,77.1,6,21.88,80.97,6.6,0.3196,1025.43,0.23005,0.973179
13.3,77.2,6,22.5,80.29,6.08,0.3066,1026.76,0.23005,0.973179
13.3,77.3,6,22.65,81.68,6.5,0.2614,1028.09,0.23005,0.973179
13.3,77.4,6,24.56,79.57,5.05,0.2534,1029.42,0.23005,0.973179
13.3,77.5,6,22.16,78.91,5.74,0.2125,1030.75,0.23005,0.973179
13.3,77.6,6,24.2,77.5,5.9,0.2652,1032.08,0.23005,0.973179
13.3,77.7,6,23.33,79.76,5.03,0.2748,1033.41,0.23005,0.973179
13.3,77.8,6,23.66,78.44,6.0,0.3253,1034.74,0.23005,0.973179
13.3,77.9,6,24.21,77.31,6.13,0.394,1036.07,0.23005,0.973179
13.3,78.0,6,24.19,75.9,5.51,0.4357,1037.4,0.23005,0.973179
13.3,78.1,6,25.16,76.38,5.46,0.4982,1038.73,0.23005,0.973179
13.3,78.2,6,25.96,76.94,5.68,0.5401,1040.06,0.23005,0.973179
13.3,78.3,6,26.67,75.65,5.94,0.5989,1041.39,0.23005,0.973179
13.3,78.4,6,26.82,74.07,6.51,0.6583,1042.72,0.23005,0.973179
13.3,78.5,6,25.39,77.52,5.65,0.6676,1044.05,0.23005,0.973179
13.3,78.6,6,26.19,78.58,5.55,0.681,1045.38,0.23005,0.973179
13.3,78.7,6,26.49,75.17,6.02,0.686,1046.71,0.23005,0.973179
13.3,78.8,6,27.52,76.48,5.26,0.682,1048.04,0.23005,0.973179
13.3,78.9,6,27.69,70.98,6.02,0.6714,1049.37,0.23005,0.973179
13.3,79.0,6,28.03,74.22,6.49,0.6788,1050.7,0.23005,0.973179
13.3,79.1,6,27.5,74.89,5.9,0.647,1052.03,0.23005,0.973179
13.3,79.2,6,26.69,71.85,6.2,0.6172,1053.36,0.23005,0.973179
13.3,79.3,6,28.98,71.84,5.99,0.5927,1054.69,0.23005,0.973179
13.3,79.4,6,28.65,75.81,5.06,0.557,1056.02,0.23005,0.973179
13.3,79.5,6,28.39,68.54,6.19,0.5274,1057.35,0.23005,0.973179
13.3,79.6,6,28.52,70.78,6.25,0.498,1058.68,0.23005,0.973179
13.3,79.7,6,28.38,72.84,6.85,0.4569,1060.01,0.23005,0.973179
13.3,79.8,6,29.72,77.47,6.6,0.4446,1061.34,0.23005,0.973179
13.3,79.9,6,28.94,72.18,6.36,0.3969,1062.67,0.23005,0.973179
13.3,80.0,6,28.79,76.1,6.96,0.3759,1064.0,0.23005,0.973179
13.3,80.1,6,28.88,74.87,6.18,0.3566,1065.33,0.23005,0.973179
13.3,80.2,6,28.85,76.3,6.82,0.3455,1066.66,0.23005,0.973179
13.3,80.3,6,30.09,74.67,7.71,0.3182,1067.99,0.23005,0.973179
13.3,80.4,6,30.61,75.58,6.66,0.2745,1069.32,0.23005,0.973179
13.3,80.5,6,29.28,73.06,5.81,0.2677,1070.65,0.23005,0.973179
13.4,76.0,6,19.93,85.95,7.66,0.706,1018.4,0.231748,0.972776
13.4,76.1,6,18.76,87.54,7.64,0.7004,1019.74,0.231748,0.972776
13.4,76.2,6,19.82,82.33,7.65,0.6798,1021.08,0.231748,0.972776
13.4,76.3,6,21.14,85.79,7.04,0.6279,1022.42,0.231748,0.972776
13.4,76.4,6,19.87,83.39,7.78,0.596,1023.76,0.231748,0.972776
13.4,76.5,6,21.76,81.06,5.9,0.572,1025.1,0.231748,0.972776
13.4,76.6,6,21.78,82.93,7.1,0.5239,1026.44,0.231748,0.972776
13.4,76.7,6,20.74,84.68,7.17,0.5082,1027.78,0.231748,0.972776
13.4,76.8,6,20.48,78.83,6.1,0.4609,1029.12,0.231748,0.972776
13.4,76.9,6,22.69,80.15,6.39,0.3982,1030.46,0.231748,0.972776
13.4,77.0,6,22.56,80.72,6.24,0.3458,1031.8,0.231748,0.972776
13.4,77.1,6,20.79,82.2,6.54,0.3131,1033.14,0.231748,0.972776
13.4,77.2,6,23.49,79.5,5.18,0.2715,1034.48,0.231748,0.972776
13.4,77.3,6,23.0,77.61,6.42,0.2464,1035.82,0.231748,0.972776
13.4,77.4,6,23.03,77.9,6.32,0.2188,1037.16,0.231748,0.972776
13.4,77.5,6,24.46,79.61,4.91,0.2161,1038.5,0.231748,0.972776
13.4,77.6,6,23.84,80.03,5.3,0.247,1039.84,0.231748,0.972776
13.4,77.7,6,24.23,79.37,5.25,0.289,1041.18,0.231748,0.972776
13.4,77.8,6,24.49,78.21,5.74,0.3191,1042.52,0.231748,0.972776
13.4,77.9,6,25.1,79.07,5.94,0.3947,1043.86,0.231748,0.972776
13.4,78.0,6,25.04,80.8,5.84,0.4273,1045.2,0.231748,0.972776
13.4,78.1,6,26.8,78.02,5.78,0.4828,1046.54,0.231748,0.972776
13.4,78.2,6,24.99,77.05,6.86,0.514,1047.88,0.231748,0.972776
13.4,78.3,6,25.33,75.21,5.93,0.5753,1049.22,0.231748,0.972776
13.4,78.4,6,25.54,74.39,7.43,0.5901,1050.56,0.231748,0.972776
13.4,78.5,6,25.31,71.83,5.42,0.6461,1051.9,0.231748,0.972776
13.4,78.6,6,25.35,77.79,6.23,0.6704,1053.24,0.231748,0.972776
13.4,78.7,6,25.78,76.72,6.41,0.659,1054.58,0.231748,0.972776
13.4,78.8,6,26.73,75.19,6.9,0.6724,1055.92,0.231748,0.972776
13.4,78.9,6,26.36,74.59,6.56,0.6611,1057.26,0.231748,0.972776
13.4,79.0,6,27.92,75.49,6.51,0.6605,1058.6,0.231748,0.972776
13.4,79.1,6,28.36,73.32,7.23,0.6058,1059.94,0.231748,0.972776
13.4,79.2,6,27.03,74.38,7.01,0.5827,1061.28,0.231748,0.972776
13.4,79.3,6,28.08,73.26,6.04,0.5734,1062.62,0.231748,0.972776
13.4,79.4,6,28.0,74.24,5.65,0.5595,1063.96,0.231748,0.972776
13.4,79.5,6,26.9,70.78,7.48,0.5395,1065.3,0.231748,0.972776
13.4,79.6,6,28.27,70.5,6.17,0.4905,1066.64,0.231748,0.972776
13.4,79.7,6,29.38,73.92,5.54,0.4628,1067.98,0.231748,0.972776
13.4,79.8,6,29.44,74.24,6.49,0.4313,1069.32,0.231748,0.972776
13.4,79.9,6,28.59,76.27,6.12,0.386,1070.66,0.231748,0.972776
13.4,80.0,6,29.25,71.74,6.86,0.3646,1072.0,0.231748,0.972776
13.4,80.1,6,30.5,71.82,6.43,0.3323,1073.34,0.231748,0.972776
13.4,80.2,6,30.39,74.4,6.23,0.3276,1074.68,0.231748,0.972776
13.4,80.3,6,30.03,74.84,5.69,0.318,1076.02,0.231748,0.972776
13.4,80.4,6,30.0,72.67,6.18,0.281,1077.36,0.231748,0.972776
13.4,80.5,6,30.48,73.53,6.03,0.2586,1078.7,0.231748,0.972776
13.5,76.0,6,19.03,86.74,9.3,0.693,1026.0,0.233445,0.97237
13.5,76.1,6,20.77,83.92,7.68,0.6678,1027.35,0.233445,0.97237
13.5,76.2,6,19.32,82.16,7.83,0.6332,1028.7,0.233445,0.97237
13.5,76.3,6,19.7,83.51,7.46,0.6188,1030.05,0.233445,0.97237
13.5,76.4,6,21.54,86.72,6.84,0.5837,1031.4,0.233445,0.97237
13.5,76.5,6,20.16,86.92,7.08,0.5483,1032.75,0.233445,0.97237
13.5,76.6,6,20.93,85.45,7.11,0.5232,1034.1,0.233445,0.97237
13.5,76.7,6,20.4,83.07,7.11,0.4861,1035.45,0.233445,0.97237
13.5,76.8,6,22.15,83.59,6.76,0.4173,1036.8,0.233445,0.97237
13.5,76.9,6,22.49,82.85,6.86,0.39,1038.15,0.233445,0.97237
13.5,77.0,6,22.54,83.97,5.75,0.3364,1039.5,0.233445,0.97237
13.5,77.1,6,22.96,83.84,5.95,0.2991,1040.85,0.233445,0.97237
13.5,77.2,6,23.12,79.64,7.01,0.2766,1042.2,0.233445,0.97237
13.5,77.3,6,23.2,80.34,4.71,0.2402,1043.55,0.233445,0.97237
13.5,77.4,6,22.37,81.07,4.85,0.2272,1044.9,0.233445,0.97237
13.5,77.5,6,22.84,81.03,4.89,0.2464,1046.25,0.233445,0.97237
13.5,77.6,6,24.72,79.9,5.06,0.2555,1047.6,0.233445,0.97237
13.5,77.7,6,24.6,73.66,5.8,0.2907,1048.95,0.233445,0.97237
13.5,77.8,6,25.27,76.98,6.09,0.3472,1050.3,0.233445,0.97237
13.5,77.9,6,25.42,75.93,6.48,0.3511,1051.65,0.233445,0.97237
13.5,78.0,6,25.36,81.28,6.43,0.4132,1053.0,0.233445,0.97237
13.5,78.1,6,25.99,78.13,6.22,0.4618,1054.35,0.233445,0.97237
13.5,78.2,6,24.81,77.13,6.33,0.4872,1055.7,0.233445,0.97237
13.5,78.3,6,25.21,75.57,6.05,0.5372,1057.05,0.233445,0.97237
13.5,78.4,6,25.67,77.75,6.06,0.5757,1058.4,0.233445,0.97237
13.5,78.5,6,26.05,72.81,7.15,0.5923,1059.75,0.233445,0.97237
13.5,78.6,6,26.36,77.46,6.08,0.6266,1061.1,0.233445,0.97237
13.5,78.7,6,26.06,72.39,6.31,0.6284,1062.45,0.233445,0.97237
13.5,78.8,6,26.18,73.46,6.13,0.6434,1063.8,0.233445,0.97237
13.5,78.9,6,26.79,75.15,6.62,0.6347,1065.15,0.233445,0.97237
13.5,79.0,6,27.15,73.56,6.07,0.6064,1066.5,0.233445,0.97237
13.5,79.1,6,28.82,69.63,6.43,0.5877,1067.85,0.233445,0.97237
13.5,79.2,6,27.22,73.11,6.8,0.5949,1069.2,0.233445,0.97237
13.5,79.3,6,28.06,69.83,6.86,0.5191,1070.55,0.233445,0.97237
13.5,79.4,6,29.74,71.05,6.63,0.5208,1071.9,0.233445,0.97237
13.5,79.5,6,28.34,73.01,6.45,0.4929,1073.25,0.233445,0.97237
13.5,79.6,6,29.87,71.64,6.5,0.4954,1074.6,0.233445,0.97237
13.5,79.7,6,27.81,71.99,7.36,0.4333,1075.95,0.233445,0.97237
13.5,79.8,6,29.56,74.47,6.18,0.3988,1077.3,0.233445,0.97237
13.5,79.9,6,29.78,73.75,6.51,0.3994,1078.65,0.233445,0.97237
13.5,80.0,6,28.75,74.45,6.36,0.3623,1080.0,0.233445,0.97237
13.5,80.1,6,29.08,73.11,6.37,0.3421,1081.35,0.233445,0.97237
13.5,80.2,6,28.6,78.28,7.04,0.3318,1082.7,0.233445,0.97237
13.5,80.3,6,29.37,71.81,7.0,0.2756,1084.05,0.233445,0.97237
13.5,80.4,6,30.14,77.67,6.73,0.2876,1085.4,0.233445,0.97237
13.5,80.5,6,30.3,75.43,7.0,0.2628,1086.75,0.233445,0.97237
8.0,76.0,7,25.07,94.74,12.03,0.5259,608.0,0.139173,0.990268
8.0,76.1,7,22.82,95.16,10.1,0.5338,608.8,0.139173,0.990268
8.0,76.2,7,23.96,93.35,10.1,0.5838,609.6,0.139173,0.990268
8.0,76.3,7,24.68,90.9,8.24,0.5765,610.4,0.139173,0.990268
8.0,76.4,7,24.18,92.34,8.9,0.5803,611.2,0.139173,0.990268
8.0,76.5,7,23.41,89.2,7.88,0.622,612.0,0.139173,0.990268
8.0,76.6,7,27.06,87.49,7.95,0.6514,612.8,0.139173,0.990268
8.0,76.7,7,25.49,86.76,7.4,0.6545,613.6,0.139173,0.990268
8.0,76.8,7,24.15,88.1,5.75,0.6472,614.4,0.139173,0.990268
8.0,76.9,7,24.82,87.16,5.29,0.6942,615.2,0.139173,0.990268
8.0,77.0,7,25.66,88.92,4.37,0.7103,616.0,0.139173,0.990268
8.0,77.1,7,25.75,88.92,3.96,0.747,616.8,0.139173,0.990268
8.0,77.2,7,25.96,90.81,2.86,0.7365,617.6,0.139173,0.990268
8.0,77.3,7,26.24,85.8,2.39,0.7687,618.4,0.139173,0.990268
8.0,77.4,7,26.54,81.37,2.55,0.777,619.2,0.139173,0.990268
8.0,77.5,7,26.24,83.61,2.57,0.7764,620.0,0.139173,0.990268
8.0,77.6,7,25.75,84.29,1.78,0.7946,620.8,0.139173,0.990268
8.0,77.7,7,25.67,84.54,1.35,0.7882,621.6,0.139173,0.990268
8.0,77.8,7,25.88,86.59,2.83,0.8099,622.4,0.139173,0.990268
8.0,77.9,7,27.87,81.4,1.15,0.8063,623.2,0.139173,0.990268
8.0,78.0,7,27.05,79.32,1.41,0.8126,624.0,0.139173,0.990268
8.0,78.1,7,26.88,83.96,2.08,0.7802,624.8,0.139173,0.990268
8.0,78.2,7,28.2,80.78,2.2,0.7932,625.6,0.139173,0.990268
8.0,78.3,7,26.58,80.67,1.0,0.775,626.4,0.139173,0.990268
8.0,78.4,7,28.33,81.56,1.57,0.7829,627.2,0.139173,0.990268
8.0,78.5,7,27.49,85.06,2.18,0.7524,628.0,0.139173,0.990268
8.0,78.6,7,27.15,88.36,1.76,0.7478,628.8,0.139173,0.990268
8.0,78.7,7,28.85,79.41,2.0,0.7708,629.6,0.139173,0.990268
8.0,78.8,7,29.04,85.69,1.31,0.7465,630.4,0.139173,0.990268
8.0,78.9,7,27.84,83.21,0.51,0.7773,631.2,0.139173,0.990268
8.0,79.0,7,26.04,81.88,1.66,0.74,632.0,0.139173,0.990268
8.0,79.1,7,27.95,83.59,2.67,0.7255,632.8,0.139173,0.990268
8.0,79.2,7,27.68,81.02,1.7,0.7002,633.6,0.139173,0.990268
8.0,79.3,7,26.86,81.38,3.38,0.7281,634.4,0.139173,0.990268
8.0,79.4,7,27.85,84.17,1.79,0.6963,635.2,0.139173,0.990268
8.0,79.5,7,27.43,85.81,2.84,0.6801,636.0,0.139173,0.990268
8.0,79.6,7,27.84,85.65,1.42,0.6774,636.8,0.139173,0.990268
8.0,79.7,7,28.57,82.63,3.03,0.6829,637.6,0.139173,0.990268
8.0,79.8,7,29.43,83.79,3.09,0.6743,638.4,0.139173,0.990268
8.0,79.9,7,28.07,86.82,2.62,0.652,639.2,0.139173,0.990268
8.0,80.0,7,28.78,85.81,2.81,0.6792,640.0,0.139173,0.990268
8.0,80.1,7,27.56,88.04,2.87,0.6257,640.8,0.139173,0.990268
8.0,80.2,7,27.75,83.27,3.42,0.6656,641.6,0.139173,0.990268
8.0,80.3,7,27.96,87.12,2.74,0.6436,642.4,0.139173,0.990268
8.0,80.4,7,29.8,84.9,2.67,0.6747,643.2,0.139173,0.990268
8.0,80.5,7,29.2,87.59,3.41,0.6485,644.0,0.139173,0.990268
8.1,76.0,7,23.21,96.25,12.07,0.5291,615.6,0.140901,0.990024
8.1,76.1,7,25.03,94.0,10.95,0.5332,616.41,0.140901,0.990024
8.1,76.2,7,25.68,93.27,9.86,0.5313,617.22,0.140901,0.990024
8.1,76.3,7,23.07,89.31,9.63,0.5776,618.03,0.140901,0.990024
8.1,76.4,7,24.84,87.74,9.24,0.5738,618.84,0.140901,0.990024
8.1,76.5,7,23.96,90.02,7.96,0.6159,619.65,0.140901,0.990024
8.1,76.6,7,24.04,87.57,7.58,0.6254,620.46,0.140901,0.990024
8.1,76.7,7,25.18,88.29,7.29,0.6471,621.27,0.140901,0.990024
8.1,76.8,7,24.28,83.02,6.52,0.6675,622.08,0.140901,0.990024
